txn_city_corrected_name,txn_city_lat,txn_city_long,txn_city
Berkeley,37.8718992,-122.2585399,P SLUCHAINYI
Solnechnyi,50.7180855,136.6376379,P SOLNECHNY
Sosnovy Bor,59.8696729,29.0856479,P SOSNOVYY BO
Russia,61.52401,105.318756,P SOVHOZA OS
P SOVKHOZ I,-1.0,-1.0,P SOVKHOZ I
P SOVKHOZ IM,-1.0,-1.0,P SOVKHOZ IM
6,44.7891866,37.3807746,P SUKKO
P SUSHZAVODA,-1.0,-1.0,P SUSHZAVODA
Svetly,54.6770382,20.1363729,P SVETLYY
1,51.4778205,45.8799366,P TEPLICHNYY
Ozero Turgoyak,55.166582,60.0605924,P TURGOYAK
P USTORDYN,-1.0,-1.0,P USTORDYN
Vakhovsk,60.953056,78.7849999,P VAKHOVSK
Sysert,56.5103018,60.8247375,P VERKHNYAY SYSERT
86,44.9956107,37.275122,P VITYAZEVO
Vnukovo International Airport,55.59964799999999,37.2712341,P VNUKOVO
Volokonovka,51.05136840000001,37.8605519,P VOLOKONOVKA
Voronovskaya,61.0946278,42.119585,P VORONOVSKOE
P ZARUBKINS,-1.0,-1.0,P ZARUBKINS
P ZNAMYA OKTY,-1.0,-1.0,P ZNAMYA OKTY
Akbulak,51.0018209,55.630588,P. AKBULAK
P. ALAKURTTY,-1.0,-1.0,P. ALAKURTTY
Arlyuk,55.4278178,84.8716194,P. ARLYUK
Balezino,57.9701389,53.004901,P. BALEZINO
пос,51.67063779999999,85.774459,P. BARANGOL
900,40.8947334,-73.9425538,P. BAZISNIY P
18,53.509752,50.14734199999999,P. BEREZA
Bobrov,51.0984536,40.0301213,P. BOBROV
Cheremkhovo,53.1400556,103.0939762,P. CHEREMUHOV
Cheremkhovo,53.1400556,103.0939762,P. CHEREMUHOVO
Chishmy,54.58999189999999,55.3821784,P. CHISHMY
450,37.4274745,-122.169719,P. DAVYDOVKA
21б,44.5065823,38.1317264,P. DIVNOMORSKOE
PO Box 10,37.5543003,-75.8204861,P. DRUZHNYY
Saint Petersburg,59.9500019,30.3166718,P. DUBKI
Dubovoe,50.53347669999999,36.5741648,P. DUBOVOE
P. EKSPEREMEN,-1.0,-1.0,P. EKSPEREMEN
Girvas,62.4705507,33.6865244,P. GIRVAS
P. GRICOVSKII,-1.0,-1.0,P. GRICOVSKII
11,40.7614327,-73.97762159999999,P. IGRA
Kachug,53.988785,105.8203015,P. KACHUG
Missouri Botanical Garden,38.6127672,-90.2593798,P. KATUN
1,55.70393490000001,37.5286696,P. KHOLMOGORO
Krasnodar,45.036035,38.97457060000001,P. KRASNOENA
Krasnoobsk,54.9275269,82.9959294,P. KRASNOOBSK
P. LEBYAZHE,-1.0,-1.0,P. LEBYAZHE
Statue of Lenin,47.6512788,-122.3507224,P. LENINA
Lyuban,59.34437870000001,31.2423775,P. LIUBAN
12,59.20282150000001,39.8130463,P. LUNEVO
Ljubimovka,56.0819804,56.5159262,P. LYUBIMOVKA
P. MAISKII,-1.0,-1.0,P. MAISKII
P. MALOE ISAK,-1.0,-1.0,P. MALOE ISAK
"45/1, стр.4",55.7466168,37.6083114,P. MASLOVA PR
Provo,40.2518435,-111.6493156,P. MEKHZAVOD
P. METALLOSTR,-1.0,-1.0,P. METALLOSTR
Metlino,55.7895845,60.981175,P. METLINO
6-а,55.16257700000001,58.8040329,P. MEZHEVOY
P. MEZHOZERNY,-1.0,-1.0,P. MEZHOZERNY
14,55.7107897,37.5778246,P. MICHURINO
Michurinskiy Ave,55.6863494,37.4790708,P. MICHURINSKIY
Pushkino,56.0089842,37.8528613,P. MISHKINO
P. MOLODEZHNI,-1.0,-1.0,P. MOLODEZHNI
P. NACHALO,-1.0,-1.0,P. NACHALO
P. NOVYE LYAD,-1.0,-1.0,P. NOVYE LYAD
11,58.0502038,56.5814137,P. NOVYE LYADY
30б,55.1321817,58.8848747,P. NOVYY
Oktyabr'skiy,52.6694579,156.2378534,P. OKTYABRSKIY
Ostrovsky District,57.2438758,28.3852523,P. OSTROVSKOE
Pargolovo,60.0783729,30.2908456,P. PARGOLOVO
311,40.7144097,-73.982472,P. PEMBA
Perevolotsky District,52.0510504,54.3178354,P. PEREVOLOCK
P. PEREVOLOTS,-1.0,-1.0,P. PEREVOLOTS
Persianovskiy,47.5171304,40.108178,P. PERSIANOVSKIY
Pervomayskiy Rayon,51.932493,51.5897106,P. PERVOMAISKII
Pervomaysk,54.866212,43.80212359999999,P. PERVOMAYSK
Plesetsk,62.7106349,40.2857764,P. PLESECK
P. PREOBRAZHE,-1.0,-1.0,P. PREOBRAZHE
P. PRIDOROZHN,-1.0,-1.0,P. PRIDOROZHN
2201,36.1447034,-86.8026551,P. PRIMORSKI
Pervouralsk,56.9047012,59.94302279999999,P. PRIURALSK
Rakitnoye,50.841909,35.836233,P. RAKITNOE
Ruskeala,61.93513309999999,30.5896699,P. RUSKEALA
P. SALIM,-1.0,-1.0,P. SALIM
P. SAPERNYJ,-1.0,-1.0,P. SAPERNYJ
P. SAPOGOK,-1.0,-1.0,P. SAPOGOK
Shapki,59.6048359,31.1993164,P. SHAPKI
# 702,33.960223,-118.3956818,P. SHISHINO
4,50.7276035,136.6412768,P. SOLNECHNYY
26,52.9691105,35.7265099,P. SOVKHOZNYI
Tosno,59.5406601,30.8777243,P. STROENIE
33,55.1305969,58.8843944,P. SULEYA
Susanino,58.1473209,41.586022,P. SUSANINO
Svecha,58.2785888,47.5073279,P. SVECHA
Reka Us'va,58.7673282,57.9969064,P. USVA
Uvel'skiy,54.4414354,61.36198839999999,P. UVELSKIY
Verkhnee,58.512062,36.8957563,P. VERKHNEE D
86,44.9956107,37.275122,P. VITIAZEVO
101,38.888684,-77.004719,P. VOLOCHAEVS
Vostochny,55.1724557,124.8984908,P. VOSTOCHNYI
16,59.4755292,30.0979772,P. VYSOKOKLYUCHEVOY
West Hollywood,34.0900091,-118.3617443,P. ZAPADNYY
Aksubaevo,54.8471691,50.8010735,P.AKSUBAEVO
P.ASHE,-1.0,-1.0,P.ASHE
Suite 1400,26.1194089,-80.1352661,P.BOUGRY
P.CHERKIZOVO,-1.0,-1.0,P.CHERKIZOVO
Chernyanka,50.9339891,37.820799,P.CHERNYANKA
Dorokhovo aerodrome,57.7261111,36.6488889,P.DOROHOVO
Fedoseyevka,46.87936,43.994026,P.FEDOSEEVKA
Glazunovka,52.5013281,36.3401727,P.GLAZUNOVKA
P.GTVURNARY,-1.0,-1.0,P.GTVURNARY
1664,39.5453298,-119.8161541,P.KAMCHATSKIY
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,P.KAMCHATSKY
3,64.390883,40.6240223,P.KATUNINO
P.KOLODISCHI,-1.0,-1.0,P.KOLODISCHI
P.LISTOPADOVK,-1.0,-1.0,P.LISTOPADOVK
Moscow Oblast,55.340396,38.2917651,P.MOSKOVSKI
P.MOSKOVSKID,-1.0,-1.0,P.MOSKOVSKID
Nebug,44.1728118,39.003195,P.NEBUG
Ivanovo,57.0050671,40.9766453,P.NOVOIVANOVS
Ratomka,53.9400026,27.3337012,P.O.RATOMKA
Overyata,58.08196749999999,55.8727412,P.OVERYATA
Peresyp',45.3482774,37.1288044,P.PERESYP
P.PETROSLAVY,-1.0,-1.0,P.PETROSLAVY
Privolzhskii,51.4080032,46.040273,P.PRIVOLZHSKI
Princeton,40.3430942,-74.65507389999999,P.ROZHDESTVEN
P.S. NIKOLSK,-1.0,-1.0,P.S. NIKOLSK
Sadovaya ulitsa,59.92568009999999,30.3151969,P.SADOVIY
P.SADOVYJ,-1.0,-1.0,P.SADOVYJ
Sheksna,59.2078064,38.5158267,P.SHEKSNA
Shira,54.50537199999999,89.96729890000002,P.SHIRA
Shushary,59.8065675,30.3960032,P.SHOUSHARY
Siverskiy Aerodrom,59.355431,30.0334447,P.SIVERSKI
P.SKURATOV YU,-1.0,-1.0,P.SKURATOV YU
P.SOVKHOZ IM.,-1.0,-1.0,P.SOVKHOZ IM.
Pytalovo,57.063557,27.9195002,P.TALOVAYA
Tomilino,55.65773489999999,37.9399807,P.TOMILINO
Veselovka,45.1303267,36.903423,P.VESELOVKA
15/2,44.98917,37.264386,P.VITYAZEVO
1,55.70393490000001,37.5286696,P.VOROTYINETS
Pachelma,53.3339715,43.3148996,PACHELMA PACH
PAD MELNICHNA,-1.0,-1.0,PAD MELNICHNA
Paderina,57.0836176,65.4441344,PADERINA
Padikovo,55.8247263,36.9971073,PADIKOVO
Padun,56.50869969999999,66.6160515,PADUN
PADUN ZHILRAY,-1.0,-1.0,PADUN ZHILRAY
Пахарь,54.04776349999999,54.29232589999999,PAKHAR
Pakhomovo,56.0647469,39.70291590000001,PAKHOMOVO
Pakhutino,57.2801872,46.1950898,PAKHUTINO
Pakli,57.2690682,55.2621626,PAKLI
277,40.57717600000001,-73.9647631,PAL
Reka Palanga,61.7101191,37.6282178,PALANGA
Pal'chino,56.4278,37.850849,PALCHINO
Palekh,56.7965031,41.8626489,PALEKH
Palekh,56.7965031,41.8626489,PALEKH RP.
Palevitsy,61.9949805,50.3676438,PALEVICY
Palimovka,52.8359281,52.2026276,PALIMOVKA
Palkino,57.54040029999999,28.0088172,PALKINO
PALKINSKIY TO,-1.0,-1.0,PALKINSKIY TO
700,33.8598065,-118.0295178,PALMA
1160,40.0971318,-75.4150281,PALMA DE MALL
20,39.5784028,2.65381,PALMA MALLORC
PALOLO.RU,-1.0,-1.0,PALOLO.RU
PALUZHE,-1.0,-1.0,PALUZHE
PAMYAT PARIZH,-1.0,-1.0,PAMYAT PARIZH
Rio Grande Nature Center State Park,35.1304753,-106.6828452,PAMYATI BO
52,55.6835202,24.1488342,PANEVEZIO R.
Panevėžys,55.7347915,24.3574774,PANEVEZYS
Panfilovo,56.6900229,41.1867194,PANFILOVO
Pangody,65.85451730000001,74.4882052,PANGODY
Panino,51.6542992,40.1306555,PANINO
Pankovka,58.5060296,31.2080691,PANKOVKA
Panteleykovo,59.01149489999999,28.3201274,PANTELEYKOVO
Paphos,34.776275,32.4258149,PAPHOS
Papino,55.20683450000001,36.938212,PAPINO
Parabel',58.7042796,81.51159919999999,PARABEL
Shop 1,35.0474433,33.9776031,PARALIMNI
Paratunka,52.94744499999999,158.273117,PARATUNKA
Parfenovo,52.815105,82.724133,PARFENOVO
Parfino,57.9679793,31.6515246,PARFINO
Pargolovo,60.0783729,30.2908456,PARGOLOVO
Pargolovo,60.0783729,30.2908456,PARGOLOVO P.
Parizh,53.2942468,60.1014128,PARIS
Parizh,53.2942468,60.1014128,PARISN
Parkovyy,56.6399886,39.5838624,PARKOVYJ
Parma,65.9473506,57.44230990000001,PARMA
Podkaprizovaya Doroga,59.71948239999999,30.3883982,PARNAS
1,47.975919,16.851909,PARNDORF
Partizansk,43.1175916,133.1194905,PARTIZANSKOE
Pasegovo,58.50489260000001,49.5124395,PASEGOVO
Paserkovo,52.3772473,35.4861114,PASERKOVO
Reka Pasha,60.1930989,33.3746509,PASHA
Pashino,52.0442893,43.6674301,PASHINO
Pashkovo,54.0171181,38.156548,PASHKOVO
Pan'kovo,60.40472200000001,39.436111,PASINKOVO
PATOCHNOGO ZA,-1.0,-1.0,PATOCHNOGO ZA
Patrusheva,57.0902848,65.54119279999999,PATRUSHEVA
Patrushi,56.68516229999999,60.7995214,PATRUSHI
4,49.2200236,16.508649,PAVL SLOBODA
Pavlodar,51.7333805,42.0821385,PAVLODAR
Pavlogradka,54.2055881,73.5605721,PAVLOGRADKA
Pavlovsky Posad,55.7803327,38.6637521,PAVLOV POSAD
Pavlovichi,52.2042666,34.2146239,PAVLOVICHI
Pavlovka,51.39208199999999,79.793358,PAVLOVKA
PAVLOVKA NURI,-1.0,-1.0,PAVLOVKA NURI
Pavlovo,55.96446049999999,43.0643056,PAVLOVO
Pavlovsk,59.6811976,30.4443764,PAVLOVSK
20,59.6848237,30.4538149,PAVLOVSK RN
Pavlovskaya Sloboda,55.8129727,37.0791108,PAVLOVSKAY SLOBODA
Pavlovskaya,46.13596829999999,39.7878804,PAVLOVSKAYA
Pavlovskaya,46.13596829999999,39.7878804,PAVLOVSKAYA S
Pavlovsky Posad,55.7803327,38.6637521,PAVLOVSKII POSAD
Pavlovsk,59.6811976,30.4443764,PAVLOVSKIJ
Pavlovsky District,53.2758003,83.0703534,PAVLOVSKIJ PO
Pavlovskii,57.8403269,54.83785289999999,PAVLOVSKIY
Pavlovskii,57.8403269,54.83785289999999,PAVLOVSKIY PO
Pavlovskii,57.8403269,54.83785289999999,PAVLOVSKIY S
Pavlovsky Posad,55.7803327,38.6637521,PAVLOVSKIYPO
Pavlovsk,59.6811976,30.4443764,PAVLOVSKOE
PAVLOVSKY POS,-1.0,-1.0,PAVLOVSKY POS
Pavshino,59.57749999999999,39.4258331,PAVSHINO
2,55.81712109999999,37.3945115,PAY.BKVET.RU
# 103,40.0941258,-75.39491869999999,PAY.P
3645,36.1140385,-115.1676139,PAY.PG
PAY.TNSE.RU,-1.0,-1.0,PAY.TNSE.RU
2A,56.630137,47.8989585,PAYANYWAY.RU
"3, стр. 4",55.799605,37.60724,PAYBOY
PAYBOY.MONEY,-1.0,-1.0,PAYBOY.MONEY
PAYGE,-1.0,-1.0,PAYGE
"4, стр. 1",55.7195285,37.6016416,PAYMASTER.RU
Payns,48.38314399999999,3.976519,PAYNS.RU
Russia,61.52401,105.318756,PAYS.RU
725,38.441806,-122.71165,PAYSE
10,55.751515,37.596543,PAYU.RU
PAYWE,-1.0,-1.0,PAYWE
Pazderino,57.93632280000001,56.3236863,PAZDERINO
Pazhga,61.374292,50.608263,PAZHGA
Pchegatlukay,44.88579230000001,39.2635773,PCHEGATLUKAJ
14,45.05412339999999,7.678197599999999,PECETTO TORIN
Pechersk,54.85365419999999,32.0336038,PECHERSK
Pechmen',56.825647,56.024564,PECHMEN
Pechora,65.147559,57.2279695,PECHORA
Pechora,65.147559,57.2279695,PECHORA G
Pechory,57.8131437,27.6117598,PECHORY
1,47.4262246,39.9642316,PEKHENECZ
Peksha,55.9607246,39.6978082,PEKSHA
Pekshiksola,56.6770769,47.7198995,PEKSHIKSOLA
Peleduy,59.64244499999999,112.722862,PELEDUY
floor 8,37.52115149999999,-122.2545332,PELEVINA
Pemba,56.86,48.092778,PEMBA
Penkovo,55.3427702,55.2936362,PENKOVO
Peno,56.92671739999999,32.7456038,PENO
PENZ.OBL.ZARE,-1.0,-1.0,PENZ.OBL.ZARE
Penza,53.2272903,45.0,PENZA
Penza,53.2272903,45.0,PENZA G
Penza Oblast,53.1412105,44.0940048,PENZENSKAYA
Penza Oblast,53.1412105,44.0940048,PENZENSKAYA O
Penza Oblast,53.1412105,44.0940048,PENZENSKIY R
Penzyatka,54.2347219,44.993056,PENZYATKA
Pereyezd,60.18,38.1247221,PEREEZD
Peregrebnoe,62.96878979999999,65.0845454,PEREGREBNOE
Pereleshinskii,51.7154031,40.1923083,PERELESHINSKI
Pereleski,54.5324106,21.6855901,PERELESKI
Peremyshl,54.2618911,36.15775,PEREMYSHL
PERESIPJ,-1.0,-1.0,PERESIPJ
Gorod Pereslavl-Zalessky,56.7470375,38.8902711,PERESLAVL ZA
27,56.74288,38.856119,PERESLAVL ZAL
Pereslavl-Zalessky,56.747048,38.8902603,PERESLAVLZAL
Pereslavsky District,56.837486,38.5170438,PERESLAVSKIY
Peresvet,56.4164816,38.1736831,PERESVET
Peresvet,56.4164816,38.1736831,PERESVET G
Sergiyev Posad,56.3106859,38.1304712,PERESVET SERG
Peresyp',45.3482774,37.1288044,PERESYP
Perevalova,58.4648206,61.7404808,PEREVALOVKA
Perevalovo,54.4995427,21.4249398,PEREVALOVO
Tyumen Oblast,57.118411,65.2194257,PEREVALOVSKIY
PEREVICZKIJ T,-1.0,-1.0,PEREVICZKIJ T
101,38.888684,-77.004719,PEREVOLOCZKIJ
Perevoloki,53.2476262,49.1759385,PEREVOLOKI
Perevolotskiy,51.87678320000001,54.1877921,PEREVOLOTSKIY
Perevoz,55.5974414,44.5452441,PEREVOZ
Pereyaslavka,47.9659967,135.0787461,PEREYASLAVKA
27,43.6628917,-79.39565640000001,PEREYASLOVSKA
44,40.761698,-73.971701,PERFUM
Periksa,52.6797429,41.4881719,PERIKSA
Perkhushkovo,55.6531568,37.1508764,PERKHUSHKOVO
Perkino,53.10437289999999,41.5530301,PERKINO
Perm,58.00916830000001,56.22696740000001,PERM
Gorod Perm',58.02968199999999,56.2667842,PERM G
Perm Krai,58.8231929,56.5872481,PERM.KRAY BER
Perm Krai,58.8231929,56.5872481,PERM.KRAY CHA
Perm Krai,58.8231929,56.5872481,PERM.KRAY KRA
Perm,58.00916830000001,56.22696740000001,PERM.KRAY PER
Moscow,55.7471367,37.5394617,PERMDORSTROY
Perm,58.00916830000001,56.22696740000001,PERME
Permisi,54.0972497,45.8221273,PERMISI
Perm,58.00916830000001,56.22696740000001,PERMJ
Perm Krai,58.8231929,56.5872481,PERMSKIJ KRAJ
Perm,58.00916830000001,56.22696740000001,PERMSKIY GAM
Perm Krai,58.8231929,56.5872481,PERMSKIY KRAY
Solikamsk,59.6720331,56.7557669,PERMSKIY NIZ
State College,40.7982133,-77.8599084,PERMSKY REG.
Rush4 Resorts AC Building,15.67366,73.707297,PERNEM
Perovka,51.8784254,40.0049703,PEROVKA
Perovo District,55.7470744,37.7642745,PEROVO
Pershino,58.41187120000001,42.9664172,PERSHINO
Pershutino,56.32832730000001,36.6624757,PERSHUTINO
Persianovskiy,47.51555020000001,40.1107053,PERSIANOVSKIJ
Persianovskiy,47.51555020000001,40.1107053,PERSIANOVSKIY
Pervoe Maya,53.3235545,38.3781038,PERVOE MAYAM
Pervomayskiy,55.0651551,38.6611848,PERVOMAISKI
Pervomayskiy,55.0651551,38.6611848,PERVOMAISKII
Pervomaysk,54.866212,43.80212359999999,PERVOMAJSK
Pervomayskiy,55.0651551,38.6611848,PERVOMAJSKIE
Pervomaiskii,54.0464219,37.5108678,PERVOMAJSKIJ
Pervomayskoye,55.0764797,47.365198,PERVOMAJSKOE
Pervomayskiy,55.0651551,38.6611848,PERVOMAYSKI
Pervomayskiy,55.0651551,38.6611848,PERVOMAYSKIY
Pervomayskoye,60.3599544,29.7380779,PERVOMAYSKOE
Pervouralsk,56.9047012,59.94302279999999,PERVOURALJSK
Pervouralsk,56.9047012,59.94302279999999,PERVOURALSK
Pervouralsk,56.9047012,59.94302279999999,PERVOURALSK G
Pervouralsk,56.9047012,59.94302279999999,PERVOURALYSK
Pervukhina,57.1023749,64.0695435,PERVUKHINA
Voin,62.6233992,129.9600022,PERVYJ VOIN
Peschanka,48.6767161,44.5874238,PESCHANKA
Peschanokopskoye,46.1931842,41.0848939,PESCHANOKOPSK
Peschanokopskoye,46.1931842,41.0848939,PESCHANOKOPSKAYA
PESCHANOLOBO,-1.0,-1.0,PESCHANOLOBO
Peschany,68.514444,33.1872221,PESCHANY
PESCHANYE KOV,-1.0,-1.0,PESCHANYE KOV
PESCHANYI UMET,-1.0,-1.0,PESCHANYI UMET
Peshelan',55.3116072,43.9148393,PESHELAN
412,25.786806,-80.13223789999999,PESHHERKA
Peshki,56.12963870000001,37.0693917,PESHKI
4400,42.0894288,-75.9694885,PESHKO
Peshkovo,60.401944,40.0491669,PESHKOVO
Moscow Oblast,55.340396,38.2917651,PESHKOVSKOE
Peski,55.2147967,38.7714496,PESKI
Peskovatka,48.9141339,43.81273710000001,PESKOVATKA
Peskovka,59.0471046,52.3599146,PESKOVKA
Pesochnevo,57.041269,40.8505986,PESOCHNEVO
Pesochnoye,52.9273111,49.4343757,PESOCHNIJ
Pesochnaya,56.2897484,38.5725929,PESOCHNYJ
Pesochnaya,56.2897484,38.5725929,PESOCHNYY
Pesochnaya,56.2897484,38.5725929,PESOCHNYY SE
PESTAYKI,-1.0,-1.0,PESTAYKI
Pestovo,58.60285159999999,35.7992364,PESTOVO
PESTR RON S,-1.0,-1.0,PESTR RON S
Pestravka,52.4079324,49.9534919,PESTRAVKA
Pestrezy,55.7577075,49.64864799999999,PESTRECY
Pestretsovo,57.6616671,40.070556,PESTRETSOVO
Pestrezy,55.7577075,49.64864799999999,PESTRETSY
Petrovka,61.71666699999999,130.266667,PESTROVKA
Pestunovo,50.920116,37.0077526,PESTUNOVO
Pestyaki,56.7086688,42.6699693,PESTYAKI
Pes'yanka,57.94447690000001,56.06167499999999,PESYANKA
PETDVR,-1.0,-1.0,PETDVR
2023,44.2728068,-78.30693629999999,PETERBOROUGH
Petergof,59.88450030000001,29.8851757,PETERGOF
Peterhof,59.8863041,29.9085976,PETERGOF G
Petergof,59.88450030000001,29.8851757,PETERGORF
Petergof,59.88450030000001,29.8851757,PETERH
Petergof,59.88450030000001,29.8851757,PETERHOF
18,53.0764226,158.6148089,PETKAMCHATSK
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,PETOPAVLOVSK
Petra Dubrava,53.29475189999999,50.3703393,PETRA DUBRAVA
Suburban Community Hospital,40.140041,-75.3156774,PETRENKO
Petergof,59.88450030000001,29.8851757,PETRGOF
Petergof,59.88450030000001,29.8851757,PETRODVOREC
Petergof,59.88450030000001,29.8851757,PETRODVORETS
PETROKAMENSKO,-1.0,-1.0,PETROKAMENSKO
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,PETROPALOVSK
Petropavlovo,55.0086096,55.6823669,PETROPAVL
Petropavlovka,56.096111,56.415278,PETROPAVLKAM
Petropavlovka,56.096111,56.415278,PETROPAVLOVKA
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,PETROPAVLOVSK
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,PETROPAVLOVSK KAMCHATSKIJ
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,PETROPAVLOVSKKAMCHATSKIJ
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,PETROPAVLOVSKKAMCHATSKIY
Petropavlovsk-Kamchatskiy,53.0583997,158.6320734,PETROPAVLOVSKKAMCHATSKY
Petro-Slavyanka,59.8062163,30.5178737,PETROSLAVYAN
Petrov Val,50.1391313,45.2067967,PETROV VAL
16,50.0833221,45.4065209,PETROV VAL G
Petrovka,61.71666699999999,130.266667,PETROVKA
Petrovo,55.2445724,36.4305551,PETROVO
Petrovo-Dalneye,55.7488068,37.1741824,PETROVODALNE
Petrovsk,52.3144031,45.38825509999999,PETROVSK
Petrovskaya,61.6103756,38.815317,PETROVSKAYA
Petrovskiy,56.6445472,40.3174814,PETROVSKIJ
Petrovskiy,53.5939968,59.5630278,PETROVSKIY
Petrovskoye,57.0129247,39.2633572,PETROVSKOE
Petrovskoye,57.0129247,39.2633572,PETROVSKOE K
Petrov Val,50.1391313,45.2067967,PETROVVAL
Petrov,44.9338077,39.50397330000001,PETROZ.
Petrozavodsk,61.77816170000001,34.3640395,PETROZAVODSK
Petukhova,59.9810861,56.3091379,PETUKHOVO
Petushki,55.9313985,39.45747009999999,PETUSHKI
Afipsky,44.8862318,38.8379625,PGT AFIPSKII
14,51.105859,114.544608,PGT AGINSKOE
Priobye,62.5444799,65.6417261,PGT AGIRISH
PGT ALEKSEEVK,-1.0,-1.0,PGT ALEKSEEVK
Askis,53.14188069999999,90.4372401,PGT ASKIZ
Bachatsky,54.28702759999999,86.10417170000001,PGT BACHATSKY
PGT BELOOZERS,-1.0,-1.0,PGT BELOOZERS
PGT BELORECHE,-1.0,-1.0,PGT BELORECHE
Balakhta,55.3770561,91.61734,PGT BELOYARSK
Bely,55.8337818,32.9389926,PGT BELYY YA
Belyi Yar,58.4468168,85.03452999999999,PGT BELYY YAR
Beregovoy,54.3608181,127.4808146,PGT BEREGOVOE
Berezovka,56.0373026,93.1267384,PGT BEREZOVKA
Beryozovsky District,63.49739579999999,62.0035337,PGT BEREZOVO
Russia,52.9833333,49.4333333,PGT BEZENCHUK
PGT BOHAN,-1.0,-1.0,PGT BOHAN
PGT CHERNOMOR,-1.0,-1.0,PGT CHERNOMOR
23,56.16669169999999,92.6851981,PGT DROKINO
PGT DUBROVKA,-1.0,-1.0,PGT DUBROVKA
92,44.3232295,38.7051129,PGT DZUBGA
PGT FEDOROVSK,-1.0,-1.0,PGT FEDOROVSK
29,61.6007979,73.7315158,PGT FEDOROVSKIY
Forosskiy spusk,44.399686,33.8220337,PGT FOROS
13,44.4308456,34.1144425,PGT GASPRA
PGT GRESOVSKI,-1.0,-1.0,PGT GRESOVSKI
Hurzuf,44.54844809999999,34.2841861,PGT GURZUF
# 2A,39.81059860000001,-75.5202084,PGT IM.MOROZO
дом 3б,56.847034,35.817795,PGT KALININO
Katsiveli,44.3934152,33.9715074,PGT KATSIVELI
Koktebel',44.9662269,35.2450542,PGT KOKTEBEL
Сімеїзське ш.,44.4324124,34.0894228,PGT KOREIZ
118,43.6822738,40.2132148,PGT KRASNAYA
102,45.0272559,38.9760479,PGT KRASNOGVA
13,52.21178279999999,104.2088581,PGT KULTUK
Avtostantsiya,54.4451888,21.0214746,PGT KURORTNOE
8а,52.4272196,104.0458261,PGT KUTULIK
PGT KUZNECHNO,-1.0,-1.0,PGT KUZNECHNO
PGT LENINO,-1.0,-1.0,PGT LENINO
Livadiya,44.4751299,34.1479155,PGT LIVADIIA
44-а,44.46768669999999,34.14353300000001,PGT LIVADIYA
St Andrews,56.3417136,-2.7942674,PGT MARITURE
14,62.53873960000001,113.9834003,PGT MIRNYJ
PGT NARYSHKI,-1.0,-1.0,PGT NARYSHKI
Mykolaivka,44.9635618,33.6091998,PGT NIKOLAEVK
PGT NIZHNEGOR,-1.0,-1.0,PGT NIZHNEGOR
1А,61.946046,76.66340559999999,PGT NOVOAGANSK
Novofedorivka,45.0912763,33.575602,PGT NOVOFEDOR
PGT NOVOMIHAY,-1.0,-1.0,PGT NOVOMIHAY
PGT NOVYJ SVE,-1.0,-1.0,PGT NOVYJ SVE
Novyi Gorodok,54.3030677,86.29718869999999,PGT NOVYY GORODOK
127а,56.9188639,47.88908139999999,PGT ORSHANKA
35,58.2884706,56.4207845,PGT OSA
Otradnoye District,55.8599189,37.6015845,PGT OTRADNOE
Usinsk,65.9443636,57.43917750000001,PGT PARMA
Pervomais'k,48.04512510000001,30.8884315,PGT PERVOMAJS
Pervomaiskii,51.6622567,115.6242164,PGT PERVOMAYS
12,54.6530303,20.3283669,PGT PIONERSKI
18,54.64873129999999,20.3383461,PGT PIONERSKIJ
Poikovskii,61.00094499999999,71.9032807,PGT POJKOVSKI
Poikovskii,61.00094499999999,71.9032807,PGT POYKOVSKIY
Primorsky Krai,45.0525641,135.0,PGT PRIMORSKI
PGT RAZDOLNOE,-1.0,-1.0,PGT RAZDOLNOE
PGT SCHELINO,-1.0,-1.0,PGT SCHELINO
д. 5,56.939344,49.1444206,PGT SERNUR
2,52.9296735,87.9825463,PGT SHEREGESH
Shkotovo,43.3232764,132.360707,PGT SHKOTOVO
11,53.8561191,32.4218299,PGT SHUMYACHI
Katsiveli,44.3934152,33.9715074,PGT SIMEIZ
PGT SMYSHLYAE,-1.0,-1.0,PGT SMYSHLYAE
47,60.5329528,28.6655414,PGT SOVETSKII
47,60.5329528,28.6655414,PGT SOVETSKIY
PGT STROYKERA,-1.0,-1.0,PGT STROYKERA
Talinka,61.5501963,66.4508649,PGT TALINKA
Ulitsa Geofizikov,67.4633487,78.7130008,PGT TAZOVSKIY
Kresttsy,58.2244944,32.6006422,PGT TOPOLEVO
Urussu,54.5958429,53.462364,PGT URUSSU
PGT USTKINELSKIY,-1.0,-1.0,PGT USTKINELSKIY
Vasilyevo,55.83075539999999,48.687136,PGT VASILEVO
Vysokii,61.165982,75.9725868,PGT VYSOKIY
PGT ZAOAERNOE,-1.0,-1.0,PGT ZAOAERNOE
Zaozerne,45.1589174,33.279292,PGT ZAOZERNOE
Martyush,56.3996976,61.8799755,PGT. BELOYARS
